client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,age_band,n_units,total_spend,avg_price,avg_ppsf,avg_area,share_office,n_towers,first_purchase,last_purchase,active_months,region_group,is_usa,portfolio_buyer,investment_flag,loan_flag,segment_id,segment_name,segment_label,ward_segment_id,ward_agrees,silhouette,pc1,pc2,client_type_code,acquisition_purpose_code,loan_applied_code,referral_channel_code,country_code,region_code,gender_code,lat,lon,iso3
C0238,Individual,Female,USA,Virginia,Personal Use,4,Yes,Agency,43.97809719370294,35-44,3,1125732.72,375244.24,337.9534939142604,1125.17,0.0,3,2024-05-01,2024-11-01,6.0,Virginia,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.192722288404254,-0.7679659155994906,-0.7537789511913588,1,1,1,0,9,50,0,37.43,-78.66,USA
C0239,Individual,Female,USA,Oregon,Personal Use,3,Yes,Website,52.865160848733744,45-54,4,1352763.67,338190.9175,327.39721596279037,1011.5799999999999,0.5,4,2024-09-01,2025-08-01,11.0,Oregon,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.2260092127817677,-0.7707094875449332,0.24614049351280373,1,1,1,2,9,37,0,43.8,-120.55,USA
C0240,Individual,Female,USA,Colorado,Investment,3,No,Website,83.63039014373716,65+,3,935028.28,311676.0933333333,307.7614279012237,1022.67,0.6666666666666666,3,2024-09-01,2025-12-01,15.0,Colorado,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.12214631420761349,0.33609855175984676,0.24789462453555267,1,0,0,2,9,11,0,39.55,-105.78,USA
C0241,Individual,Female,Mexico,Nuevo Leon,Personal Use,5,Yes,Website,63.96167008898015,55-64,3,1025934.71,341978.23666666663,317.38666230627405,1110.27,0.0,3,2024-03-01,2024-12-01,9.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.03952684600308308,-0.8988724554828504,1.1529930065326137,1,1,1,2,6,33,0,25.59,-99.99,MEX
C0242,Individual,Male,USA,Utah,Personal Use,3,Yes,Agency,27.794661190965094,<35,4,1358315.73,339578.9325,293.4441082677422,1191.1025,0.25,4,2024-02-01,2025-07-01,17.0,Utah,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.20076322170369099,-0.7742757793200392,-0.75907990735313,1,1,1,0,9,48,1,39.32,-111.09,USA
C0243,Individual,Female,USA,Utah,Personal Use,2,No,Website,47.474332648870636,45-54,4,1382777.8900000001,345694.47250000003,274.1414099948916,1286.2725,0.0,4,2024-02-01,2025-07-01,17.0,Utah,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.22416200938467976,0.6224772467692159,0.34091765795991474,1,1,0,2,9,48,0,39.32,-111.09,USA
C0244,Individual,Female,USA,California,Personal Use,1,No,Website,27.411362080766597,<35,3,1046652.28,348884.0933333333,311.487503124139,1095.0333333333335,0.6666666666666666,3,2025-05-01,2025-08-01,3.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.23875639777033503,0.6674675070939529,0.06320358342015375,1,1,0,2,9,8,0,36.78,-119.42,USA
C0245,Individual,Male,USA,Nevada,Investment,4,No,Agency,51.98083504449008,45-54,3,1354584.5,451528.1666666667,309.6360394503248,1439.256666666667,0.0,3,2024-03-01,2025-12-01,21.0,Nevada,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.13229640677247745,0.3090589007141504,-0.7555564609933714,1,0,0,0,9,25,1,38.8,-116.42,USA
C0246,Individual,Male,France,Normandy,Personal Use,1,Yes,Agency,33.6290212183436,<35,3,1024485.26,341495.08666666667,305.8630203094845,1117.9399999999998,0.3333333333333333,3,2025-03-01,2025-07-01,4.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.0360868324904351,-0.9275521764145318,0.16023511223590925,1,1,1,0,4,28,1,49.18,-0.37,FRA
C0247,Individual,Male,USA,California,Personal Use,1,No,Website,60.95003422313484,55-64,4,1696540.52,424135.13,288.05190518157985,1458.93,0.0,4,2024-12-01,2025-07-01,7.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.26885517311681956,0.6776569500969278,0.06245039294960497,1,1,0,2,9,8,1,36.78,-119.42,USA
C0248,Individual,Male,USA,Florida,Personal Use,4,Yes,Agency,57.059548254620125,55-64,3,1035934.63,345311.54333333333,283.0289017413887,1224.68,0.3333333333333333,3,2024-02-01,2024-09-01,7.0,Florida,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.19499606389712815,-0.764239199135003,-0.7526140092817497,1,1,1,0,9,14,1,27.66,-81.52,USA
C0249,Individual,Female,USA,California,Investment,4,No,Agency,57.07049965776865,55-64,4,1142995.52,285748.88,284.6956561547511,1027.3249999999998,0.0,4,2024-06-01,2025-02-01,8.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.15407917385031766,0.373957073982861,-1.0230499599409535,1,0,0,0,9,8,0,36.78,-119.42,USA
C0250,Individual,Male,UK,England,Personal Use,2,No,Agency,78.20123203285421,65+,3,982306.66,327435.55333333334,301.4583980883542,1076.69,0.0,3,2024-01-01,2025-01-01,12.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.10056823933655346,0.45398069957985926,0.2977566106128668,1,1,0,0,8,12,1,52.36,-1.17,GBR
C0251,Individual,Female,USA,Utah,Personal Use,5,No,Website,49.38809034907597,45-54,3,463611.95,154537.31666666668,271.75428137281943,564.01,0.0,3,2024-07-01,2025-06-01,11.0,Utah,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.19975545837037204,0.6210095137036862,0.3418515628169723,1,1,0,2,9,48,0,39.32,-111.09,USA
C0252,Individual,Female,USA,Nevada,Investment,2,No,Website,72.35592060232717,65+,3,1082221.48,360740.49333333335,301.07196655906836,1209.64,0.3333333333333333,3,2024-01-01,2025-09-01,20.0,Nevada,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.135142352294537,0.3299670467486439,0.25466479276606613,1,0,0,2,9,25,0,38.8,-116.42,USA
C0253,Individual,Female,USA,Virginia,Personal Use,4,No,Website,31.293634496919918,<35,4,1239226.11,309806.5275,292.8363606555335,1052.8325,0.0,4,2024-02-01,2024-05-01,3.0,Virginia,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2218695947737896,0.6205769981231894,0.34629200001804067,1,1,0,2,9,50,0,37.43,-78.66,USA
C0254,Individual,Female,USA,Florida,Personal Use,5,No,Website,69.44558521560575,65+,4,1332152.57,333038.1425,306.04013287799427,1096.3725,0.0,4,2024-04-01,2025-09-01,17.0,Florida,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.21962395718216074,0.6311025226350921,0.34768016118583855,1,1,0,2,9,14,0,27.66,-81.52,USA
C0255,Individual,Female,UK,England,Investment,3,Yes,Client,64.89253935660507,55-64,4,1689083.06,422270.765,333.94282600869735,1253.3075,0.0,4,2024-01-01,2025-05-01,16.0,International,0,0,1,1,S3,International Buyers,S3 - International Buyers,S3,1,0.07555219628494908,-1.2116138625471111,0.596582478861105,1,0,1,1,8,12,0,52.36,-1.17,GBR
C0256,Individual,Male,USA,California,Personal Use,1,Yes,Website,35.058179329226554,35-44,3,1150229.15,383409.7166666666,297.5918243883253,1281.3166666666666,0.0,3,2024-10-01,2025-12-01,14.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.25938336350056046,-0.7035167903848449,-0.02170668973208334,1,1,1,2,9,8,1,36.78,-119.42,USA
C0257,Individual,Male,USA,California,Personal Use,1,No,Website,51.19233401779603,45-54,3,1145456.23,381818.74333333335,296.4675060531569,1277.84,0.3333333333333333,3,2024-02-01,2025-05-01,14.9,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.268315738957363,0.6739917472933434,0.06296806237185382,1,1,0,2,9,8,1,36.78,-119.42,USA
C0258,Individual,Male,UK,Northern Ireland,Personal Use,4,Yes,Agency,34.71321013004791,<35,3,1001712.37,333904.12333333335,286.50725864702446,1173.1833333333334,0.0,3,2024-08-01,2025-05-01,9.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.05696057826525569,-0.9309949143710481,0.21458899279923394,1,1,1,0,8,31,1,54.79,-6.49,GBR
C0259,Individual,Female,USA,Oregon,Personal Use,4,No,Website,35.87405886379192,35-44,3,779396.4099999999,259798.80333333332,314.0826730772205,842.68,0.0,3,2024-02-01,2024-11-01,9.0,Oregon,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.21279609842345104,0.5999399088059068,0.33700041319945295,1,1,0,2,9,37,0,43.8,-120.55,USA
C0260,Individual,Female,USA,Nevada,Investment,3,No,Website,79.40862422997947,65+,4,1057192.79,264298.1975,320.03004657551685,820.9225,0.5,4,2024-09-01,2025-10-01,13.0,Nevada,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.13193241169602496,0.3311464559824992,0.25228963980984986,1,0,0,2,9,25,0,38.8,-116.42,USA
C0261,Corporate,Female,USA,Florida,Investment,4,Yes,Website,40.63518138261465,35-44,4,2094623.1,523655.775,316.7296997323388,1676.3825,0.25,4,2024-08-01,2025-10-01,14.0,Florida,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S1,0,0.054194669742852655,-1.058263174203281,0.1790933794977285,0,0,1,2,9,14,0,27.66,-81.52,USA
C0262,Individual,Male,USA,Oregon,Personal Use,2,No,Website,78.60369609856262,65+,3,1233260.4,411086.8,300.87189053286824,1359.24,0.0,3,2024-11-01,2025-06-01,7.0,Oregon,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.21128375153262,0.6109415019839084,0.3341998508431695,1,1,0,2,9,37,1,43.8,-120.55,USA
C0263,Individual,Male,USA,Nevada,Investment,2,Yes,Website,44.41341546885695,35-44,3,969140.41,323046.80333333334,314.78205483488614,1016.7633333333333,0.0,3,2025-01-01,2025-11-01,10.0,Nevada,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.08507093485220334,-1.0504977425142148,0.1705505498746715,1,0,1,2,9,25,1,38.8,-116.42,USA
C0264,Individual,Female,USA,Colorado,Personal Use,2,Yes,Agency,33.30047912388775,<35,4,1127766.02,281941.505,289.35414120737903,972.245,0.25,4,2024-01-01,2025-03-01,14.0,Colorado,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.20717761698337045,-0.7808588410293607,-0.777658495062769,1,1,1,0,9,11,0,39.55,-105.78,USA
C0265,Corporate,Male,Belgium,Flanders,Personal Use,1,No,Website,58.718685831622174,55-64,4,1708031.99,427007.9975,319.3013273174175,1293.0725,0.25,4,2024-05-01,2025-11-01,18.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S1,0,0.0653297434434462,0.46386002834378853,1.2336927220579408,0,1,0,2,1,13,1,51.05,4.48,BEL
C0266,Individual,Male,USA,California,Personal Use,5,Yes,Agency,48.84325804243669,45-54,3,931646.38,310548.79333333333,290.38148593016064,1078.7866666666666,0.3333333333333333,3,2024-02-01,2025-04-01,14.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.23581597388755388,-0.718706512196685,-1.036353436151627,1,1,1,0,9,8,1,36.78,-119.42,USA
C0267,Individual,Female,USA,Utah,Personal Use,4,Yes,Agency,77.13347022587268,65+,4,1314495.01,328623.7525,303.9894746358153,1096.12,0.0,4,2024-04-01,2025-11-01,19.0,Utah,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.20137393860905328,-0.7621789741628044,-0.7610505351925341,1,1,1,0,9,48,0,39.32,-111.09,USA
C0268,Individual,Female,USA,Georgia,Investment,3,No,Website,66.85831622176592,65+,4,1108939.8599999999,277234.96499999997,306.31816887990306,900.39,0.25,4,2024-02-01,2024-11-01,9.0,US - Other,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.12635956429559597,0.3368648471514722,0.2697936121354644,1,0,0,2,9,15,0,32.16,-82.9,USA
C0269,Individual,Male,USA,New York,Personal Use,2,No,Agency,56.903490759753595,55-64,3,1049110.08,349703.36000000004,323.74149676000314,1076.69,0.3333333333333333,3,2024-09-01,2025-12-01,15.0,New York,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.20316235610134403,0.6043590118210524,-0.6619088726833258,1,1,0,0,9,27,1,43.0,-75.0,USA
C0270,Individual,Female,USA,Florida,Personal Use,5,No,Website,81.44558521560575,65+,3,924009.9,308003.3,313.1614096224352,983.4266666666667,0.3333333333333333,3,2024-11-01,2025-08-01,9.0,Florida,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.21363826921670115,0.6326296314436575,0.3468366030212078,1,1,0,2,9,14,0,27.66,-81.52,USA
C0271,Individual,Female,USA,California,Investment,3,No,Agency,53.67556468172484,45-54,4,1295689.37,323922.3425,309.22116803694684,1024.3375,0.5,4,2024-04-01,2025-12-01,20.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.1542670275376088,0.3723000516847837,-1.0247479869835006,1,0,0,0,9,8,0,36.78,-119.42,USA
C0272,Individual,Female,UK,Scotland,Personal Use,5,Yes,Website,32.41067761806981,<35,4,1439584.37,359896.0925,293.45704204943775,1248.58,0.0,4,2024-01-01,2025-07-01,18.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.07059847315232107,-0.9142011322226014,1.2280179211900941,1,1,1,2,8,43,0,56.49,-4.2,GBR
C0273,Individual,Male,Denmark,Zealand,Investment,2,No,Website,38.841889117043124,35-44,3,682452.64,227484.21333333335,283.1584133310674,801.46,0.0,3,2024-02-01,2025-07-01,17.0,International,0,0,1,0,S3,International Buyers,S3 - International Buyers,S3,1,0.07099479724631431,0.1888407707026079,1.1505500018960344,1,0,0,2,3,56,1,55.45,11.79,DNK
C0274,Individual,Male,USA,Florida,Personal Use,2,No,Website,75.24982888432581,65+,3,1343449.34,447816.4466666667,297.8912333792844,1467.89,0.0,3,2024-01-01,2024-07-01,6.0,Florida,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.22035042381519915,0.632808587944877,0.34777216787246745,1,1,0,2,9,14,1,27.66,-81.52,USA
C0275,Individual,Male,USA,Oregon,Personal Use,1,Yes,Website,25.51403148528405,<35,4,1237500.3,309375.075,273.3703332382304,1177.3375,0.25,4,2024-06-01,2025-12-01,18.0,Oregon,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.21309863130634235,-0.7764967220592744,0.24775942433929285,1,1,1,2,9,37,1,43.8,-120.55,USA
C0276,Individual,Female,USA,Washington,Personal Use,5,No,Website,72.870636550308,65+,3,1011195.98,337065.32666666666,293.4555743132912,1164.9766666666667,0.0,3,2024-01-01,2025-02-01,13.0,Washington,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.21762732609668045,0.6213770177718787,0.3477357100581626,1,1,0,2,9,53,0,47.75,-120.74,USA
C0277,Individual,Male,USA,Colorado,Investment,1,Yes,Agency,71.1211498973306,65+,3,1123449.53,374483.1766666667,288.65037752664716,1286.4266666666667,0.0,3,2024-09-01,2025-12-01,15.0,Colorado,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.06852754471851635,-1.0562092110189953,-0.8503397915151805,1,0,1,0,9,11,1,39.55,-105.78,USA
C0278,Individual,Female,USA,California,Investment,2,Yes,Website,70.41204654346338,65+,3,1442538.67,480846.2233333333,283.2922552063447,1685.2766666666666,0.0,3,2024-05-01,2024-11-01,6.0,California,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.09325649171963196,-0.9799045221353642,-0.09555393514345517,1,0,1,2,9,8,0,36.78,-119.42,USA
C0279,Individual,Female,USA,Oregon,Personal Use,1,No,Website,58.63107460643395,55-64,3,1012986.25,337662.0833333333,294.2512669578751,1170.3533333333332,0.0,3,2024-02-01,2024-04-01,2.0,Oregon,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2071645310439543,0.6060583270233841,0.3347165776658627,1,1,0,2,9,37,0,43.8,-120.55,USA
C0280,Individual,Male,USA,Florida,Personal Use,4,No,Client,81.7138945927447,65+,4,1282020.93,320505.2325,276.88053764306045,1154.2525,0.25,4,2024-01-01,2025-04-01,15.0,Florida,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.1777469684691567,0.6128875141082126,-0.21084452641449536,1,1,0,1,9,14,1,27.66,-81.52,USA
C0281,Individual,Female,USA,California,Personal Use,1,Yes,Agency,48.77754962354552,45-54,3,1256275.37,418758.4566666667,302.32210907995153,1388.4566666666667,0.3333333333333333,3,2024-08-01,2025-12-01,16.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.2366549288837598,-0.7178231944635006,-1.0375191043775778,1,1,1,0,9,8,0,36.78,-119.42,USA
C0282,Individual,Female,USA,California,Investment,1,No,Website,28.202600958247775,<35,4,973863.8,243465.95,284.9097688586684,858.9825,0.25,4,2024-01-01,2025-07-01,18.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.151173435167015,0.3835998000419351,-0.009664088123647385,1,0,0,2,9,8,0,36.78,-119.42,USA
C0283,Individual,Female,USA,Arizona,Personal Use,2,Yes,Agency,63.63860369609856,55-64,4,1118599.47,279649.8675,305.08878288778067,922.54,0.25,4,2024-01-01,2025-07-01,18.0,Arizona,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.2027046532811492,-0.766907842133429,-0.7635222929824408,1,1,1,0,9,1,0,34.05,-111.09,USA
C0284,Individual,Male,USA,Arizona,Personal Use,4,No,Client,48.84599589322382,45-54,4,1251975.85,312993.9625,314.92437742589595,994.0725,0.0,4,2024-08-01,2025-04-01,8.0,Arizona,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.1812428393862296,0.6008291048892112,-0.2162228588741748,1,1,0,1,9,1,1,34.05,-111.09,USA
C0285,Individual,Male,France,Ile-de-France,Investment,3,No,Website,26.8145106091718,<35,4,1679056.13,419764.0325,293.6771392385392,1423.1725,0.0,4,2024-07-01,2025-08-01,13.0,International,0,0,1,0,S3,International Buyers,S3 - International Buyers,S3,1,0.08775037765455367,0.17849868513345918,1.1902445007846076,1,0,0,2,4,18,1,48.85,2.35,FRA
C0286,Individual,Male,UK,Scotland,Personal Use,1,No,Agency,29.77138945927447,<35,3,859353.0900000001,286451.03,288.8264568471256,988.6033333333334,0.0,3,2024-09-01,2025-08-01,11.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.10018538752611315,0.4424424958695223,0.30022912258759965,1,1,0,0,8,43,1,56.49,-4.2,GBR
C0287,Individual,Female,Australia,New South Wales,Personal Use,5,No,Website,35.559206023271734,35-44,3,1171265.03,390421.6766666667,321.88720803401526,1205.9633333333334,0.3333333333333333,3,2024-09-01,2025-08-01,11.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.09106242643900088,0.477610559865765,1.2415570883658258,1,1,0,2,0,26,0,-31.25,146.92,AUS
C0288,Individual,Male,USA,Colorado,Investment,4,No,Agency,28.15879534565366,<35,4,1364289.23,341072.3075,287.0360447319884,1198.3725,0.0,4,2024-02-01,2025-06-01,16.0,Colorado,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.13007596639208419,0.3080182033644206,-0.7607920798603434,1,0,0,0,9,11,1,39.55,-105.78,USA
C0289,Individual,Female,USA,California,Investment,5,No,Agency,32.54757015742642,<35,4,1533862.35,383465.5875,322.225734907122,1200.2725,0.25,4,2024-01-01,2025-09-01,20.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.14364456687100105,0.3678590898972888,-1.0213686652913216,1,0,0,0,9,8,0,36.78,-119.42,USA
C0290,Individual,Male,USA,California,Personal Use,2,No,Website,63.997262149212865,55-64,3,1215398.18,405132.7266666666,294.6227326225505,1337.1733333333334,0.3333333333333333,3,2024-01-01,2025-05-01,16.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.28432230864860375,0.6769863703809809,0.06267025790822978,1,1,0,2,9,8,1,36.78,-119.42,USA
C0291,Individual,Male,USA,Nevada,Personal Use,2,No,Agency,72.48733744010951,65+,3,1322506.76,440835.58666666667,283.8696129801324,1523.6933333333334,0.0,3,2024-02-01,2025-12-01,22.0,Nevada,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2048523793409069,0.5990830268493441,-0.685392051317687,1,1,0,0,9,25,1,38.8,-116.42,USA
C0292,Individual,Female,USA,California,Personal Use,1,No,Agency,80.07939767282683,65+,4,1442818.3399999999,360704.58499999996,332.09382962711913,1084.0625,0.0,4,2024-06-01,2025-07-01,13.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2352821817794617,0.6650509936853699,-0.9530150223108296,1,1,0,0,9,8,0,36.78,-119.42,USA
C0293,Individual,Female,USA,California,Investment,4,No,Website,32.50102669404517,<35,4,1580876.65,395219.1625,305.79990656437246,1299.3274999999999,0.0,4,2024-03-01,2025-08-01,17.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.1593077777315133,0.38549884332368395,-0.006942469971265464,1,0,0,2,9,8,0,36.78,-119.42,USA
C0294,Individual,Male,USA,Nevada,Personal Use,3,Yes,Website,62.458590006844624,55-64,4,1027250.91,256812.7275,305.5148768465298,825.1324999999999,0.25,4,2024-01-01,2025-02-01,13.0,Nevada,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.23110722313706575,-0.7618359312895796,0.2397102534465001,1,1,1,2,9,25,1,38.8,-116.42,USA
C0295,Individual,Male,Russia,Tatarstan,Personal Use,3,No,Agency,58.31622176591376,55-64,3,1350375.73,450125.24333333335,314.7560653893399,1413.8666666666668,0.0,3,2024-11-01,2025-06-01,7.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.0773891317469238,0.46438337463382845,0.22733711139216295,1,1,0,0,7,46,1,55.18,50.73,RUS
C0296,Individual,Male,Canada,Manitoba,Personal Use,1,Yes,Client,41.73579739904175,35-44,3,1142875.46,380958.48666666663,307.38736313580745,1238.0233333333333,0.0,3,2024-02-01,2025-08-01,18.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.043962100690735875,-0.9330288191051621,0.6360277092643838,1,1,1,1,2,22,1,53.76,-98.81,CAN
C0297,Individual,Female,UK,Wales,Investment,5,No,Agency,53.11430527036276,45-54,4,1709184.75,427296.1875,305.6113981399422,1422.9925,0.0,4,2024-03-01,2024-08-01,5.0,International,0,0,1,0,S3,International Buyers,S3 - International Buyers,S3,1,0.0850094947395232,0.16352822851244703,0.2275299233838513,1,0,0,0,8,51,0,52.13,-3.78,GBR
C0298,Individual,Female,USA,Oregon,Personal Use,3,No,Website,53.138945927446954,45-54,4,1262479.23,315619.8075,294.6537940165552,1069.63,0.25,4,2024-03-01,2025-12-01,21.0,Oregon,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.22228106832580358,0.6042901971435264,0.3337285617507705,1,1,0,2,9,37,0,43.8,-120.55,USA
C0299,Individual,Female,UK,Wales,Personal Use,5,No,Agency,48.662559890485966,45-54,4,1177661.76,294415.44,304.64949979748445,948.7574999999999,0.0,4,2024-01-01,2025-02-01,13.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.09982821014400252,0.44691408428588925,0.299540741868117,1,1,0,0,8,51,0,52.13,-3.78,GBR
C0300,Individual,Male,Canada,Alberta,Personal Use,5,Yes,Website,66.72416153319644,65+,3,844956.55,281652.18333333335,322.1718424492012,877.9633333333333,0.0,3,2024-08-01,2025-08-01,12.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.05999763042809872,-0.9073954150215917,1.191951349546063,1,1,1,2,2,0,1,53.93,-116.58,CAN
C0301,Individual,Female,USA,Virginia,Personal Use,4,No,Agency,66.83367556468173,65+,3,1045776.52,348592.17333333334,276.5469053215637,1286.4266666666667,0.0,3,2024-06-01,2024-11-01,5.0,Virginia,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.20906651513127197,0.6118038840346489,-0.6685197356245636,1,1,0,0,9,50,0,37.43,-78.66,USA
C0302,Individual,Female,USA,Utah,Investment,1,No,Agency,49.43463381245722,45-54,4,1654300.33,413575.0825,318.4358739570472,1239.145,0.5,4,2024-07-01,2025-11-01,16.0,Utah,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.12135087045463738,0.3202934233442573,-0.7473554972837926,1,0,0,0,9,48,0,39.32,-111.09,USA
C0303,Individual,Female,USA,Virginia,Investment,5,Yes,Website,68.47638603696099,65+,4,1519113.12,379778.28,313.2694872844787,1242.0825,0.25,4,2024-10-01,2025-03-01,5.0,Virginia,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.07906837967436894,-1.0304394246300843,0.1845565290972097,1,0,1,2,9,50,0,37.43,-78.66,USA
C0304,Individual,Male,USA,California,Investment,1,No,Agency,66.02600958247776,65+,4,1685753.28,421438.32,306.62799703926584,1333.5625,0.0,4,2024-08-01,2025-11-01,15.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.1443507779795832,0.3769805487041534,-1.0242142054761703,1,0,0,0,9,8,1,36.78,-119.42,USA
C0305,Individual,Female,USA,Arizona,Personal Use,1,No,Website,30.10814510609172,<35,3,1327736.23,442578.74333333335,295.9988305209763,1493.243333333333,0.3333333333333333,3,2024-12-01,2025-06-01,6.0,Arizona,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.20720171030189788,0.6166412252060975,0.34078251334349774,1,1,0,2,9,1,0,34.05,-111.09,USA
C0306,Individual,Male,USA,California,Personal Use,1,No,Client,37.738535249828885,35-44,4,1399698.79,349924.6975,326.9407713397631,1075.5049999999999,0.25,4,2024-03-01,2025-11-01,20.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.20004350364125215,0.6507013985923713,-0.4936250397823811,1,1,0,1,9,8,1,36.78,-119.42,USA
C0307,Individual,Male,USA,California,Personal Use,5,Yes,Client,33.215605749486656,<35,4,1490170.3800000001,372542.59500000003,316.87830979740284,1167.105,0.25,4,2024-03-01,2025-08-01,17.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S1,0,0.20225529787587573,-0.7252252207317907,-0.578388016981128,1,1,1,1,9,8,1,36.78,-119.42,USA
